867453722724630528	RT @WeThePeepsNet: @FlyOSUBuckeye1 @alt_lawyer @alt_jabroni @roguebarkeep @RMontoyaGothPD @AeroDaveLowe @ItsNotAnyways @SomeSanityNow 	0	0
867453722728644608	RT @chuckwoolery: Politicians through out the western world are disgusting. They make policies that hurt and kill their people. Then blame	-0.5	0.5
867453726885376001	RT @1_mrignayni: #HBD_SHANKY wish u happy wala birthday stay blessed enjoy your day  @Sir_Shanky https://t.co/VtZX77mUu4	0.6000000000000001	0.75
867453726889521154	RT @cheolsu3: @Koreaboo @Ayeon974_ Stay strong kim woo bin shi we are here praying for ur recovery	0.4333333333333333	0.7333333333333333
867453726889570304	Labor Group Says Tesla Plant Has 31% Higher Injury Rate Than Average https://t.co/d29cuLfqXt	0.05	0.44999999999999996
867453726889578497	You cannot change your destination overnight, but you can change your direction overnight. @OfficialJimRohn #quote	0	0
867453726889586688	I added a video to a @YouTube playlist https://t.co/OVAuxpsgvn build our machine (remix sfm) prewin 2 finale	0	0
867453726897864704	RT @weareshapr: Are you a part-time entrepreneur? NYC investor @pjmcginnis says Shapr is the #1 tool you need! via @HuffPost 	0	0
867453726897909760	RT @_Lashay01: That's because the hate be to real  https://t.co/oRnOUjVLKG	-0.30000000000000004	0.6000000000000001
867453726897975297	RT @The100writers: FINALE DAY!! .... Raven's excited too. #the100 https://t.co/df4NRDlwoD	0.375	0.75
867453726902059008	RT @brianklaas: Trump's budget features a $2 trillion accounting mistake. Just $2 trillion. Nobody knew math could be so complicated https:	-0.5	1
867453726902112256	I just added "Feeder Row, A Glimpse" to WOW Arizona Photo Editing Instruction on #Vimeo: https://t.co/AoLR5R9BRh	0.1	1
867453726902149120	credence in my word	0	0
867453726906212352	I went to my nephews school for lunch and now im the most popular kid in this place. 	0.55	0.7
867453726906351616	RT @GordonRamsay: Call a doctor https://t.co/il1NxcDYOw	0	0
867453726910533633	Leaders Can Learn a Lot from Working Moms  Workforce Management - https://t.co/q2Cp56ZYoH	0	0
867453726910537729	RT @TurkeyUntold: Convicted Brigadier General during coup trial hearing today: The coup was carried under control of Intel Service Ch 	0.05000000000000002	0.5
867453726910558208	RT @Stana_Katic: 4. There are many, but 1 was when @TheNeilJackson took @heusinger &amp; I along with friends to an AMAZING Bulgarian es 	0.55	0.7
867453726914727936	RT @Ruby_RoseC: If we talk... Ima lurk If we act like we talk.. Ima lurk If you try to talk to me .... Ima lurk Not going to have me loo	0	0
867453726914736129	@pt52zjh Hi, I bet you can't wait to see what I am going to say next, who could blame you?	0	0
867453726914736130	RT @DwightSchrute_: "A manager, a salesman, a leader &amp; a warrior walk into a restaurant. The hostess says, "Table for 1?" How is this possi	0	0
867453726918889473	RT @BasedRaspy: Bet you can lick the shit out of some envelopes https://t.co/PeTaOp26z7	-0.2	0.8
867453731079688193	RT @DeniseYLosDinos: Are we really surprised??? https://t.co/UPmfteeq2f	0.1	0.9
867453731083870208	RT @KResearcher: Clearly, our railway stations look way better than our airports. https://t.co/5V93qaLBRE	0.5	0.5
867453731088084993	Who remembers Makosi? Lovely boobs #SpeakingMyMind https://t.co/xQQVrs49EU	0.5	0.75
867453731100651521	RT @GIRLposts: I HOPE THESE ARE REAL CAUSE IM SO EXCITED https://t.co/w9kV72FORG	0.2875	0.525
867453731104735232	RT @NFLOnTexans: Osweiler asked why he thinks he's good enough to start: "I think the proof is in the film for the past two years." 	0.15	0.45
867453731104849920	RT @WJSNDaily: [INSTAGRAM] 170524 m00nji__310.0622 update with WJSN https://t.co/nv8gZDmFuM	-0.75	1
867453731109052418	ADIDAS x JEREMY SCOTT ASAP A$AP ROCKY Sz 5.5 Black Wings 2.0 VERY RARE SOLD OUT https://t.co/lzSrXkpGCV	0.11166666666666668	0.7166666666666667
867453731113242624	what a woman  https://t.co/8mueujc9i5	0	0
867453731113250816	RT @shilohparker13: COME GET YOUR YEARBOOK TOMORROW MUST HAVE YOUR ID https://t.co/XMSJT0iQKp	0	0
867453731113250817	RT @DineshDSouza: With DNA &amp; forensic evidence today it's difficult NOT to solve a murder--yet the left wants to leave #SethRich killing a	-0.09999999999999999	0.3666666666666667
867453731117387777	RT @john_keim: Kirk Cousins gave an excellent answer on how Pryor's QB background helps: He knows where the ball should go vs. the coverage	1	1
867453735273766916	We Diminish Our Society when we make reductions in spending for education, for education shapes our children, and thus our future.	0	0.125
867453735273934848	@RifleGaming I want this for my bro he really wants one	0.2	0.1
867453735274000384	@adamzaffy I just want to be able to edit my own tweets	0.55	0.8125
867453735278178305	Lilen se me plancho 	0	0
867453735278182400	RT @AJStylesOrg: Next Tuesday, may 30th https://t.co/TvLbSCrDon	0	0
867453735282237440	RT @Veil_Sincerity: I just want us to grow old together and have old people sex	0.1	0.2
867453735282331650	RT @StefanMolyneux: Congressional Aides Fear Suspects In IT Breach Are Blackmailing Members With Their Own Data https://t.co/q4uh3hVWcO	0.6	1
867453735282384896	RT @KandieSaysYo: I finally see my worth and I love life	0.26666666666666666	0.5666666666666668
867453735286456321	RT @BiIlionaires: New Ford GT in the mountains  https://t.co/PYIlfgxqqD	0.13636363636363635	0.45454545454545453
867453735294955521	RT @SenorRowland: "Maybe black lives do matter" https://t.co/6tM8T9nyhr	-0.16666666666666666	0.43333333333333335
867453735294959616	RT @5SOSFamUpdater: Calum liked this tweet: https://t.co/LNqZ2mNdJK	0.6	0.8
867453735299145728	RT @V2CigsUK: Follow + RT to enter to #win the perfect springtime bouquet from M&amp;S, delivered right to your door! #Giveaway 	0.719047619047619	0.6452380952380952
867453735299145729	@dougwatchin @hstrong_ I can name Danielle Bradbury. Then there was that Jamaican lady	0	0
867453735307534336	RT @ZeeHallums: Nostalgia, with a shiny new paint job. https://t.co/Ch8ezfisz4	0.13636363636363635	0.45454545454545453
867453739468279809	@hannahorens Omg this lil tweet is sending me all the way back to the Oops I Did It Again tour/breaking my heart for like 100 reasons	0	0
867453739468292096	Know that she was destroyed before and another destruction isnt what shes aiming for..	0	0
867453739468300288	@kelcxgladwell 2017 - SOLAR PANELS YES	0	0
867453739476451329	@salehhyung my heart is fluttering.. why..	0	0
867453739476627456	RT @briughh: Spirituality has literally felt like a new life.. in the most euphoric way.	0.3181818181818182	0.4772727272727273
867453739476676609	RT @HistoricaIMemes: King Henry VIIIs wives when they heard Its a girl! https://t.co/sSQhE25gIf	0	0
867453739480883200	RT @BenjaminNorton: In Saudi, Trump claimed Iran "fuels the fires of sectarian conflict," as Wahhabi clerics call for defeat of "majus" htt	0	0
867453739484889088	@wxkeuprealer @PicsTaker @messiahqueens @thtsohenny @TatooedAri @allupongrande @Iemonadeariana @Adoring_LMJ @soWWMD https://t.co/MINxPBWyQg	0	0
867453739485057024	RT @9GAGTweets: *laughs in Norwegian* https://t.co/ZZrQj7jKxe	0	0
867453739493318656	RT @HoodBibIe: my crush: i'm lactose intolerant me: https://t.co/Q0DoaI3OLe	0	0
867453739493412864	Keep calm, quit talking about it, go get what you deserve.	0.30000000000000004	0.75
867453739493462017	RT @ITSNINARIVERA: Why u all in my grill? Can u pay my bills? https://t.co/Kn29KFfvkL	0	0
867453739501723653	RT @DuncanCastles: Manchester United fans comprehensively outnumbered by by a raucous Ajax support here in Stockholm. #AJAMUN https://t.co/	-0.3	0.6
867453739501858816	@BunchBrooklyn Just tell your roommate that I love there now too	0.5	0.6
867453739505942528	RT @WhensQ: why the fuck does lucio look like will smith from wild wild west https://t.co/wMfLcmCcRp	-0.06666666666666668	0.4666666666666666
867453739506053120	@crfmorais @Rmonteiro98 Longe abessa mds mas jae ne	0	0
867453743662374912	@ManUtd lets get this W #GGMU	0	0
867453743670845440	@adambarnhardt @MTFIII Perfect 	1	1
867453743670931456	RT @begreatdree: i had to bring this back  https://t.co/VUSWWS04mP	0	0
867453743675039744	@BreTheDelish You guys are like adulting and stuff...	0	0
867453743675080706	RT @daggertattooH: "So Niall, do you miss 1d?" Niall: https://t.co/9B1mZnrivl	0	0
867453743683387393	RT @aquablueorders: [PH GO] Summer Kit 'Pink Ocean' by @kimjunmyeonnet! Order until 05/28 Details: https://t.co/Bntq9gE75f https://t.co/3zJ	-0.4375	0.65
867453743683575808	RT @GartrellLinda: Classified Documents Show Obama Spied on Americans for Years WHERE IS THE SPECIAL PROSECUTOR? https://t.co/ssoVwbeq7i	0.35714285714285715	0.5714285714285714
867453743687766016	one person followed me // automatically checked by https://t.co/0VTNW7JmGv	0	0
867453743696052224	Job interview Friday at Petland I'm so excited!	0.46875	0.75
867453743700230144	@Skeezard Sure I do! I just means you need someone to push you into doing scary things. Right? That's what all my f https://t.co/uBXar2a4aF	0.1369047619047619	0.8082010582010581
867453743700291587	@arianaiupdates No no please  I love you Ari so much  @ArianaGrande	0.35	0.4
867453743700357120	SO READY https://t.co/EAFR0xE1dE	0.2	0.5
867453747860881408	RT @marzmathews: The workers at chick fil a are so goddamn nice I forget I have depression for a minute there	0.6	1
867453747861102593	RT @savvz6: don't confuse freedom of speech with freedom to disrespect.	0	0
867453747869429761	RT @eleanorbate: vanity fair just released some new portraits from their star wars shoot. no, you're crying. https://t.co/dJKmHbnDYp	0.14393939393939395	0.6515151515151515
867453747873579009	Buy a 6 pack of Frontline Gold and get a free collar of your choice! While supplies last! Also, when you buy a 6... https://t.co/jxH6Q8YTAx	0.25	0.43333333333333335
867453747873624064	Want to lose weight after 40? 6 new habits you need to start now https://t.co/Nv52aHKN5O	0.13636363636363635	0.45454545454545453
867453747873677312	RT @BleacherReport: T-Wolves and Spurs may target D-Rose in free agency, per @IanBegley https://t.co/TrLjnWXrHX https://t.co/yLcq7RsTAG	0.4	0.8
867453747873685504	@bigpotplant @kminx Woah! It is cool but I have that slight squirming feeling too, lol! https://t.co/KWVfwDTvTc	0.39444444444444443	0.5055555555555555
867453747877859329	RT @HSJnews: CQC action against hospitals more than doubles in a year https://t.co/rXKCDzm4Y2	0.3	0.3
867453747890315268	RT @_jackfreeman: Fun fact: Florence Griffith Joyner, AKA flo jo designed her own uniforms She also designed the Indiana Pacers' un 	0.44999999999999996	0.6
867453747890356224	RT @torrie_david: Can't wait to be out of here man	0	0
867453747890401280	RT @Impeach_D_Trump: @realDonaldTrump I believe the honor was solely yours	0	0
867453747890458625	#NowPlaying Round Here by Florida Georgia Line. Listen on https://t.co/beD04st5oy Stream https://t.co/d1gncMyqHI #Country	-0.2	0.4
867453747894648832	I added a video to a @YouTube playlist https://t.co/JuKan5oY3g Stringtronics (1972) - Mindbender	0	0
867453752051191810	School Of Hard Cocks - Part 4 https://t.co/8U5lSAJ9Ke	-0.2916666666666667	0.5416666666666666
867453752051195906	RT @redshoe9: @markgongloff @DaniellaMicaela Wow--remember he's afraid of stairs- He really looks feeble here. Low energy. Sad!	-0.305	0.6799999999999999
867453752051208192	Microsoft Xbox 360 with Kinect 250 GB Black Console https://t.co/tYffJpbkgH https://t.co/1PTPYzd2mG	-0.16666666666666666	0.43333333333333335
867453752055300096	RT @GunbladeHeroine: It flashes bright, then fades away.  Chaotic Good  FFXIII-2  Multiversal  Descriptive/Literate  Experie 	0.7	0.7
867453752067973120	Hiii :) Mr. Johnson  (Mr_PHROZEN) https://t.co/TK20s4Z9nM	0.5	1
867453752072130560	RT @TruthinGov2016:  B O O M  remember Hillary's rally attendance with mostly empty seats and paid attendees at DNC convention? Same 	0.21666666666666667	0.5416666666666666
867453752072183808	RT @Wendycroy888: @violin201104 @zaffiro_paola @DaChBoGaFans @Olgana1000000 #davidgarrett Have a nice Wednesday  https://t.co/57tyK2	0.6	1
867453752076156928	RT @TeamBrandyClark: "Don't mess: @TheBrandyClark is a fan of that feisty female power thing." https://t.co/ghyU7tIpfP	-0.0875	0.17083333333333334
867453752088854528	RT @WolfOfWalnutSt_: Okay, all felonies aside, a bird with a backpack is adorable. set my lil mans free. https://t.co/dsTb3uR0FY	0.45	0.9
867453752088907776	@Rosiehughes30 @ncmcf @GavinRossdale Look at this on eBay https://t.co/J5xzuIk6x1 could you please retweet #gavinrossdale #shoes	0	0
867453752088952834	RT @RichGee6: @MissTonyaMechel That's all they know how to do is steal!	0	0
867453756245397504	@SenSanders The top 10 best places to live in the world... healthcare is 98-100% covered Perhaps we should follow t https://t.co/CMZxGwbrd9	0.5454545454545454	0.43333333333333335
867453756249522181	Oh..., how We all wish you indeed governed Scotland, and the United States of America.  https://t.co/WsMx9De3iR	0	0
867453756249690112	RT @casatino: Pope Francis with different heads of state during their visits at the Vatican. Something seems...different  https://t.co/J	0	0.6
867453756253900801	@johnnyorlando IT IS GONNA BE A BIG SUMMER FOR NORTH AMERICA, I LITERALLY HATE LIVING IN SPAIN	-0.4	0.5
867453756258091009	@iinside0ut hahah thank You so much! And Insha Allah 	0.25	0.2
867453756258099200	RT @Abigailucy_: I HATE wearing makeup in this weather, literally feel like my face is going to slide off, much prefer no make up when it's	-0.30000000000000004	0.55
867453756262277121	RT @quin_austina: 79....That's a high C in the grade book...hi-C  https://t.co/YwoHtUcTpX	0.16	0.5399999999999999
867453756262277122	@hugie075 @haleakela19 @SenSchumer Those are state taxes not federal anyway	0	0
867453756270575616	RT @SincerelyTumblr: guaranteed to make you smile/laugh https://t.co/6iRvg3dY4K	0	0
867453756270673920	RT @sportbookawards: We're catching up with Best Autobiography nominee @jopavey on what it means for her to be nominated at the 	0.8	0.6
867453756278964225	RT @caresuga: the more bts do meet ups in the US the more comfortable yoongi seems to start speaking in english i am so fucki g Alive	0.3	0.44000000000000006
867453756279070720	RT @TayWest: Still one of the saddest scenes in television history https://t.co/g7uaiY8sg8	0	0
867453756283252737	RT @AshKaneSkittles: To Vote Labour its June 8th To Vote Conservatives its June 9th RT	0	0
867453756283256833	RT @MisterAlbie: This is white Twitter meme calendar. March, April and May memes never once appeared on my timeline. https://t.co/g9XLOlLGDm	0	0
867453760443998209	RT @celebritylxcks: Liam Payne + 'Strip That Down' Lyrics Lockscreens RT IF YOU SAVE PLEASE! - Marjon https://t.co/LzEcFGnXlr	-0.19444444444444448	0.2888888888888889
867453760444018688	RT @RepMcGovern: Imagine being brutally whipped 50 times in public. That's the punishment Saudi human rights activist Raif Badawi go 	-0.2916666666666667	0.3888888888888889
867453760448102400	@RockinWithRita June 9th I be back to mock you. Single figures for you clueless clowns.	-0.03571428571428571	0.10714285714285714
867453760448196608	RT @sfkitty56: @ofctrendsetter HAPPY #ALDUB97thWeeksary Smile n GV always @lallavillamil61 @MaidenGraffix @ALDUBNation @asn585 	0.55	0.55
867453760452386816	L o fucking l	-0.6	0.8
867453760452386817	@JuliSingh_ Where is he ? 	0	0
867453760452407296	RT @iamfonda: Trump has Alzheimer's but doesn't know what it is.He can't remember what treason is."Funding's" a big word 4 him  https://	0	0.1
867453760456577024	MARTIAL LAW decreed.... When the Country is at DURESS under Criminal Terroristic MILITANTS its GRAVELY Warranted!!!! https://t.co/qLNDTrij5K	-0.48828125	0.275
867453760456577025	RT @LeMeHur: #iFeelPakistaniWhen University students be like "10 rupy Main GaraM SamosaY Yeh Semester b AllaH k bharosaY"	0.16666666666666666	0.3333333333333333
867453760456581121	one person followed me and one person unfollowed me // automatically checked by https://t.co/stLGN8fcoA	0	0
867453760456585216	@abekim You've already enrolled in the #AmexHltnCurio offer. If this is an error, please contact @AskAmex	0	0
867453760456601600	@RalphNowack Thx for enrolling in #AmexHltnCurio offer. Spend w/connected Card &amp; receive credit. Terms: https://t.co/YgJxwMP8YN	0	0
867453760473370625	RT @UrFavritAsshole: CAPRICORN: U THINK TOO MUCH ABOUT BULLSHIT &amp; STRESS OVER IT FOR NOTHING. IF ITS NOT EFFECTING YOUR HEALTH OR MONEY DON	0.2	0.2
867453764634071041	RT @Stana_Katic: Ok. Fine. Go.  #StanasTen https://t.co/kOJw21nznP	0.4166666666666667	0.5
867453764634128384	@still_ripah Oh yes. None a truer word said!	0	0
867453764634128385	@dannon787 It is almost impossible to tell the difference between #Trump spoofs and his own words.	-0.033333333333333326	1
867453764638306305	Twitter Bots who say frick broke my'st virginity.	0	0
867453764642406400	@idothisnmysleep Obviously. I didn't say clothes were irrelevant, just that they're not the only thing that is relevant	-0.024999999999999994	0.85
867453764646699008	RT @fxatima: Sometimes you just have to accept that some people can only be in your heart, not in your life .	0	1
867453764646699010	RT @MICRODCLXXVII: @ARRESTPODESTA ...and sit on the throne of darkness? https://t.co/q39guquJx7	0	0
867453764650770432	RT @OfficialJoelF: It's the water https://t.co/2kZSvmI1i4	0	0
867453764650905601	RT @McFaul: Why would Trump campaign officials have any reason to be in constant touch with Russian government officials? Russians don't vo	0	0.16666666666666666
867453764654907392	RT @EthanHarriss42: Everything that happens is gods plan.	0	0
867453764659101697	Dear, @stassi My six year old son and I take long drives to his children hospital for medical issues he has. We always listen to your	0.016666666666666666	0.20000000000000004
867453764659159040	RT @mfloress1993: Chino hills needs to get rid of Bruxie and replace it with a Raising Canes	0	0
867453764659273728	https://t.co/luHmbyovK9 Mosquito Fly Bug Door Window Screen Mesh Curtain Practical Protector Net https://t.co/1eRXz9dlQK	0.4	0.45
867453764659286018	@Maseng_First Thanks dear	0.2	0.2
867453764663463936	RT @DailyCaller: Manchester Bomb Maker Still On The Loose https://t.co/MeU32LnZYK https://t.co/aCqjbl7hoj	-0.07692307692307693	0.2692307692307692
867453764671864833	RT @veryRarefootage: @mchllllle_ I taste like that Peruvian food from Venice	0	0
867453768828416000	RT @jackaverymusic: can i graduate already	0	0
867453768828420098	RT @JohnEdwards33: May cut police numbers by 20000 while the threat was 'severe'. Now raised to ' critical' and doesn't have enough police.	0	0.65
867453768832385024	RT @himantabiswa: Union #Cabinet nod to Kamrup #AIIMS is best gift we could get from @narendramodi ji on 1st anniversary of Assam govt. Gra	1	0.3
867453768832614400	@ZOOWEEHEiDi THANKS	0.2	0.2
867453768836710401	RT @artificaIly: brown eyes are just brown eyes until you love someone with brown eyes https://t.co/deV6z0tcau	0.5	0.6
867453768836755456	RT @pnh: The MTA is ready for your existential crises. https://t.co/onSyhMGP6v	0.2	0.5
867453768840863744	RT @CSGOEmpire: 3x Bayonet Fade Giveaway! By @csgoempire and @ChaBoyyHD Enter via Gleam: https://t.co/VH2VEHgwLG https://t.co/ZUIcKGOq7C	0	0
867453768840957954	RT @HeatherHoliday8: Koran is a Book Of Hate and Lies.. Needs To Be Banned. Allowing a Cult to Thrive https://t.co/x04jDxA2bI	-0.8	0.9
867453768845197312	@philslipbites Dang,that's cool	0.35	0.65
867453768845205504	RT @make_trouble: Do we expect any other "community" to root out crime? Why doesn't the "male community" root out rapists? You should 	-0.0625	0.2375
867453768849346562	RT @tinahalada: Melania you're doing amazing sweetie https://t.co/0cieddoPyH	0.6000000000000001	0.9
867453768853372928	RT @ajimla: Hi Guys!Help me to win this @gabrieljesus33 Autograph Jersey.I need more RT to win this.TQ for RT Guys.@ManCityMAS 	0.7000000000000001	0.43333333333333335
867453768853577728	RT @justgaga_: Mommy JB won't let his son Jackson eat unless he cleans up JB's word font is like delinquent/yakuza font https://t.co/pa	0	0
867453768857735168	BARDOT NEXT COFFEE TABLE MATCHING BARDOT NEXT SIDE TABLE LAMP https://t.co/3G8slalxm3 https://t.co/vgzL6PENDX	0	0
867453768865992704	RT @kamustamary: I feel sorry for Ari that it had to happen on her concert that it hurt and caused ppl's lives when all they did was 	-0.5	1
867453768866070528	RT @SexualGoaIs: mood https://t.co/eCr0abPm8g	0	0
867453773022679040	RT @aj_cooper10: "I could buy you a diamond, but I cannot change the world. Cause I ain't go no money and you'll never be my girl."	0	0
867453773022720000	@zelia_gouveia @BBCSussex @AllisonFerns1 Lovely...was 28 here!	0	0
867453773026873344	RT @OTCReporter: ERF Wireless, Inc. Removes CEO &amp; President - MarketWatch YES!!! $ERFB #CramerQ https://t.co/yKRRbG1gGA	0	0
867453773026873345	RT @Premierfanpage: Ajax fans sing along to three little birds  https://t.co/USWKRl181X	-0.1875	0.5
867453773031067648	I watched this like 3 times to make sure I wasn't crazy. https://t.co/E4HweZL60T	-0.04999999999999999	0.8944444444444444
867453773031116801	AngryArchiesi #VeranoMTV2017 Lady Gaga	0	0
867453773035307010	RT @BABNIKAemoGIO: https://t.co/rSmn11HBIq SUBSCRIBE LIKE SHARE MY @YOUTUBE VIDEO LIKE - https://t.co/UV4cCnXV0S FOLLOW - https://t.co/Pj	0	0
867453773035319297	RT @WordOnRoad_: I know a blessing when I see one https://t.co/hLZlWLIGkq	0	0
867453773039501314	RT @gudenhi: @tripprrr @xDMoNx @ameri_canna @crystal420_ @kirkland_w @_jena4n @iancain1976 @Hippie_of_Love @DonKeeney3 	0	0
867453773043466240	RT @unusualfactspge: Everyone smiles in the same language :) https://t.co/HmWh6K9I9h	0.25	0.5625
867453773043703809	i wanna meet steven yeun but i literally am saving for my money for a spn con next year i hate myself	-0.4	0.45
867453773043707904	RT @WatchJazzyy: The tackiesr way to holla SMH https://t.co/h1BIYrEV3r	0	0
867453773047672837	RT @cardinale_yoga: YES there will be Mysore Easter Sunday (Tomorrow) morning 8:30 AM VERSATILE VITALITY Yoga Studio 4100 Silver Ave SE htt	0	0
867453773047836672	@lindylou_german @BigDaddyCoolest @Rosiea84 @Deanne96792 @philadelphiandi @giovanni1121 @luckysht1 @LadyLiberty2033 https://t.co/RDP6IyGsdm	0	0
867453773051863042	https://t.co/QKuqgWE0Tu Newcomer Teener is here to stay! #NewMusic #Music @TeenearR	0	0
867453773052096512	RT @CeciTheCreator: Have you been to the year 3000? Not much has changed, but they live underwater. And your great, great, great granddaugh	0.5472727272727272	0.5900000000000001
867453773056270336	@PistachiBow Have a mint time! Hopefully I can pop on later	0	0
867453773056270337	RT @CUTEFUNNYANIMAL: When she insists on taking a selfie https://t.co/hikWsRYFxe	0	0
867453773056278528	Nae fear now restrictor off  https://t.co/bI3UVEw9Qz	0	0
867453773060243456	How many times has #God forgiven us? We should forgive others too.	0.5	0.5
867453777216917504	RT @FaktaUnitedIndo: Ome minute silent for Manchester. https://t.co/C9V7l40PG1	0	0.1
867453777216983041	@WorstHeroEver07 @si7koos Cause your dumb ass put in spiderman and it pops up with the spiderman conversations in t https://t.co/b9YdBzJqzz	-0.375	0.5
867453777216983042	Don't fall on the welcome mat on your way out https://t.co/9tC8VD0uhk	0.8	0.9
867453777217040385	Julie London - Cry Me A River (BEST version on YouTube).avi https://t.co/phqHQkfiLh via @YouTube	1	0.3
867453777221230592	RT @MxolisiBob: The Apartheid media is so dangerous that it uses race to determine whether a criminal should be called a killer or 	-0.5	0.7250000000000001
867453777225420800	@Bentleysbird i went for a 4.5m loosener when i got home 	0	0
867453777229598720	@DavidNunezJr1 @LesgartCPA @jamisstaggs @mitchellvii But, there are MANY MORE who do not work, b/c they don't want https://t.co/dftGRkeBv3	0.5	0.5
867453777233817600	RT @Nature_Guides: The #CollinsBirdGuide app is now live and available to download on Android! https://t.co/kftQQGjONC	0.3181818181818182	0.45
867453777237901314	Chairman Campbell is explaining HB 2410 to the Chamber, has one technical Amendment from Revisor, realigning language for consistency #ksleg	0	0.1
867453777237901316	I have 2 new followers from USA yesterday. See https://t.co/uC89UD2u8K https://t.co/Y8FIUFkj6w	-0.06818181818181818	0.45454545454545453
867453777237946370	@KimBapLA what's up with you ?? I haven't spoke to you in forever what's up !! https://t.co/oqNqbftGQ3	0	0
